Cement,Blast_Furnace_Slag,Fly_Ash,Water,Superplasticizer,Coarse_Aggregate,Fine_Aggregate,Age,Concrete_Strength,Water_Binder_Ratio,Log_Age,Cement_x_Age,SCM_Ratio
528.0,0.0,0.0,185.0,2.061786606441115,920.0,720.0,28,56.83350668,0.3503787812428261,3.367295829986474,14784.0,0.0
155.0,5.214935757608986,0.0,193.0,2.302585092994046,1047.0,697.0,28,18.28490352,0.5710059002660977,3.367295829986474,4340.0,0.5414201183431953
212.0,4.957937505095806,0.0,203.5,0.0,973.4,750.0,90,39.700028079999996,0.575997719332077,4.51085950651685,19080.0,0.39994339088593267
167.0,4.335982696172475,5.123963979403259,164.03,2.187174241482718,1007.3,770.1,100,56.8128224,0.40065949192331485,4.61512051684126,16700.0,0.5920859794821691
366.0,5.236441962829949,0.0,191.3,2.028148247292285,824.3,756.9,28,65.909079268,0.345931277650429,3.367295829986474,10248.0,0.33815551537070526
540.0,0.0,0.0,162.0,1.252762968495368,1055.0,676.0,28,61.887365759999994,0.2999999944444446,3.367295829986474,15120.0,0.0
172.38,2.681706225762608,5.155428038997797,156.76,1.6370530794670737,1006.3,856.4,56,35.852751999999995,0.43743720176813256,4.04305126783455,9653.279999999999,0.5189753320683113
255.5,5.143416405330075,0.0,185.7,0.0,1026.6,724.3,7,17.236210524,0.4361202340037521,2.0794415416798357,1788.5,0.3999530295913575
231.75,0.0,4.809090142334542,173.96,2.0438143640366846,1056.4,778.45,3,15.43736764,0.4922885221640626,1.3862943611198906,695.25,0.34417183122506156
439.0,5.181783550292085,0.0,186.0,2.4932054526026954,884.9,707.9,56,71.69860924,0.30194804704629796,4.04305126783455,24584.0,0.28733766233766234
190.34,0.0,4.837709458942664,161.85,2.3869262414277967,1088.1,802.59,56,38.56239268,0.5129627119370338,4.04305126783455,10659.04,0.39674188640973634
145.9,5.444579873526289,0.0,202.5,1.4816045409242156,827.0,871.8,28,32.720462532,0.5379914841128725,3.367295829986474,4085.2000000000003,0.6123804463336876
405.0,0.0,0.0,175.0,0.0,1120.0,695.0,28,52.30364936,0.43209875476299375,3.367295829986474,11340.0,0.0
387.0,3.044522437723423,4.553876891600541,157.0,2.703372611551099,938.0,845.0,3,25.510612,0.3133732472380589,1.3862943611198906,1161.0,0.2275449101796407
322.0,4.762173934797756,0.0,196.0,2.3978952727983707,818.0,813.0,28,29.77,0.4474885742582518,3.367295829986474,9016.0,0.2648401826484018
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28,19.765208492,0.7354455154279004,3.367295829986474,7070.0,0.0
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180,61.921839559999995,0.3599999931428573,5.198497031265826,94500.0,0.0
401.8,4.5612182984589085,0.0,147.4,2.517696472610991,946.8,852.1,3,41.09966436,0.2968781410497857,1.3862943611198906,1205.4,0.19073514602215508
212.0,0.0,4.834534349115358,159.0,2.179286876649552,1085.4,799.54,56,45.08483564,0.4721182827923784,4.04305126783455,11872.0,0.37050893758536735
374.3,0.0,0.0,190.2,2.0412203288596382,1013.2,730.4,28,39.056057496,0.508148530372735,3.367295829986474,10480.4,0.0
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,28,31.971002119999998,0.5707446656716845,3.367295829986474,10528.0,0.0
212.0,0.0,4.834534349115358,159.0,2.179286876649552,1085.4,799.54,14,31.35047372,0.4721182827923784,2.70805020110221,2968.0,0.37050893758536735
157.0,5.4680601411351315,0.0,192.0,0.0,935.4,781.2,28,33.664355176,0.48854960588932306,3.367295829986474,4396.0,0.6005089058524173
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,19.691434559999998,0.734126954994962,3.367295829986474,7056.0,0.0
355.0,2.995732273553991,4.584967478670572,145.0,2.648300196696436,967.0,871.0,28,44.02993736,0.3078556197907512,3.367295829986474,9940.0,0.24628450106157113
389.9,5.247024072160486,0.0,145.9,3.1354942159291497,944.7,755.8,28,74.4978818,0.25202970716825523,3.367295829986474,10917.199999999999,0.3264812575574365
212.0,0.0,4.834534349115358,159.0,2.179286876649552,1085.4,799.54,3,19.519065559999998,0.4721182827923784,1.3862943611198906,636.0,0.37050893758536735
298.0,4.68213122712422,4.927253685157205,201.0,1.9459101490553132,878.0,655.0,28,41.27,0.37084870164485795,3.367295829986474,8344.0,0.45018450184501846
296.0,4.584967478670572,0.0,219.0,2.302585092994046,932.0,685.0,28,29.23,0.5572518942175091,3.367295829986474,8288.0,0.24681933842239187
313.3,5.572914199451162,0.0,175.5,2.2617630984737906,1046.9,611.8,91,66.59648684,0.3049522101659043,4.5217885770490405,28510.3,0.4556038227628149
277.19,4.593300013417604,3.2371085931292605,160.7,2.5006159434931803,1061.7,782.46,14,47.7117392,0.4022830149377171,2.70805020110221,3880.66,0.3061055899066263
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28,12.24509376,0.8999999550000022,3.367295829986474,5600.0,0.0
374.0,0.0,0.0,190.0,2.0794415416798357,1013.0,730.0,28,32.44,0.5080213767908723,3.367295829986474,10472.0,0.0
252.31,0.0,4.602667055769973,146.25,2.719319793360441,987.76,889.01,14,42.29245784,0.4165954419017991,2.70805020110221,3532.34,0.28129094741639604
385.0,0.0,4.919980925828125,158.0,3.044522437723423,903.0,768.0,28,55.55108132,0.3032629500333407,3.367295829986474,10780.0,0.26103646833013433
153.0,0.0,5.480638923341991,200.0,1.9459101490553132,1002.0,684.0,28,28.29,0.5102040686172432,3.367295829986474,4284.0,0.6096938775510204
183.9,4.817050545023591,0.0,203.5,0.0,959.2,800.0,3,4.9035533120000006,0.6639477760539062,1.3862943611198906,551.7,0.39999999999999997
254.0,0.0,0.0,198.0,0.0,968.0,863.0,90,26.94472208,0.7795275283650579,4.51085950651685,22860.0,0.0
315.0,4.927253685157205,0.0,145.0,1.9315214116032138,1130.0,745.0,28,81.75116932,0.3207964530797245,3.367295829986474,8820.0,0.3030973451327434
140.0,4.859812404361672,5.10594547390058,237.0,1.9459101490553132,869.0,656.0,28,29.5,0.5486110984117801,3.367295829986474,3920.0,0.6759259259259259
362.6,5.247024072160486,0.0,164.9,2.533696813957432,944.7,755.8,3,35.3011712,0.29894850799585737,1.3862943611198906,1087.8000000000002,0.3426395939086294
166.0,0.0,5.564520407322694,183.0,2.639057329615259,859.0,827.0,28,40.34,0.4295774547047546,3.367295829986474,4648.0,0.6103286384976526
141.3,5.3612921657094255,0.0,203.5,0.0,971.8,748.5,7,10.3938507,0.575997719332077,2.0794415416798357,989.1000000000001,0.6000566091140673
155.2,5.219815138393079,4.971201224850849,193.8,2.322387720290225,879.6,698.5,28,28.991086848000002,0.4018245821724118,3.367295829986474,4345.599999999999,0.6782085838689612
425.0,4.675628649636653,0.0,153.5,2.8622008809294686,852.1,887.1,7,49.20100736,0.28891397912828953,2.0794415416798357,2975.0,0.2000752870318088
236.0,5.062595033026967,0.0,192.0,0.0,972.6,749.1,7,20.416073836,0.48854960588932306,2.0794415416798357,1652.0,0.3994910941475827
139.6,5.349010480863555,0.0,192.0,0.0,1047.0,806.9,360,44.698039603999995,0.5501432507122278,5.8888779583328805,50256.0,0.6
313.8,0.0,4.732683506287051,169.9,2.4069451083182885,925.3,782.9,28,38.461039708,0.39845214825393654,3.367295829986474,8786.4,0.26407129455909945
322.0,5.0106352940962555,0.0,186.0,2.1972245773362196,951.0,709.0,28,52.42086028,0.3949044502143429,3.367295829986474,9016.0,0.31634819532908703
116.0,5.159055299214529,0.0,192.0,0.0,909.8,891.9,7,10.089791784,0.6643598386034658,2.0794415416798357,812.0,0.5986159169550173
251.37,0.0,4.7813898305905775,188.45,1.9947003132247452,1028.4,757.73,100,44.209201119999996,0.5098203519689333,4.61512051684126,25137.0,0.31995996104317714
202.0,2.4849066497880004,4.955827057601261,206.0,1.000631880307906,942.0,801.0,3,9.84965714581204,0.5819208875163592,1.3862943611198906,606.0,0.4293785310734463
145.0,4.672828834461906,4.919980925828125,208.0,2.3978952727983707,751.0,883.0,28,26.02,0.537467686370344,3.367295829986474,4060.0,0.6253229974160207
236.0,0.0,0.0,193.0,0.0,968.0,885.0,180,24.104080959999997,0.8177965755170943,5.198497031265826,42480.0,0.0
190.34,0.0,4.837709458942664,166.61,2.3869262414277967,1079.0,798.9,3,12.5484632,0.5280489183554476,1.3862943611198906,571.02,0.39674188640973634
307.0,0.0,0.0,193.0,0.0,968.0,812.0,180,34.48758952,0.6286644746363363,5.198497031265826,55260.0,0.0
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28,17.54026944,0.7773108917096264,3.367295829986474,6664.0,0.0
309.0,0.0,4.962844630259907,218.0,2.3978952727983707,912.0,680.0,28,38.59,0.48337027753059253,3.367295829986474,8652.0,0.3148558758314856
238.05,0.0,4.555034116494294,186.66,2.0794415416798357,949.91,847.01,28,30.2335226,0.5619580755672544,3.367295829986474,6665.400000000001,0.2833273121387283
277.0,4.770684624465665,4.5217885770490405,191.0,2.0794415416798357,946.0,666.0,28,43.5748832,0.39381442486980567,3.367295829986474,7756.0,0.4288659793814433
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7,10.335934715999999,0.7799243687558014,2.0794415416798357,1666.7,0.0
385.0,0.0,0.0,186.0,0.0,966.0,763.0,3,14.699628319999999,0.48311687056839303,1.3862943611198906,1155.0,0.0
213.5,0.0,5.166156462945698,154.61,2.5384474167160302,1052.3,775.48,3,17.36790044,0.39874657247777967,1.3862943611198906,640.5,0.4493732913808222
304.8,0.0,4.611152257665639,196.0,2.379546134130174,959.4,705.2,28,30.12320644,0.4846686329211516,3.367295829986474,8534.4,0.24629080118694363
266.0,4.727387818712341,4.477336814478207,178.0,2.3978952727983707,910.0,745.0,28,39.417342919999996,0.3827956906925658,3.367295829986474,7448.0,0.42795698924731185
425.0,4.675628649636653,0.0,153.5,2.8622008809294686,852.1,887.1,7,49.20100736,0.28891397912828953,2.0794415416798357,2975.0,0.2000752870318088
388.6,4.585987366571318,0.0,157.9,2.5726122302071057,852.1,925.7,3,28.096147,0.32509779030064256,1.3862943611198906,1165.8000000000002,0.19991764463660694
298.0,4.927253685157205,4.68213122712422,201.0,1.9459101490553132,878.0,655.0,28,53.52402188,0.37084870164485795,3.367295829986474,8344.0,0.45018450184501846
264.5,4.718498871295094,4.471638793363569,195.5,1.9315214116032138,832.6,790.4,28,41.542307951999994,0.42316016400086226,3.367295829986474,7406.0,0.4274891774891775
379.5,5.025195445427586,0.0,153.9,2.827313621929028,1134.3,605.0,3,28.599464479999998,0.28999434162437643,1.3862943611198906,1138.5,0.2849067269643866
153.0,4.634728988229636,0.0,192.0,0.0,888.0,943.1,3,4.782205536,0.7529411469434845,1.3862943611198906,459.0,0.4
139.6,5.349010480863555,0.0,192.0,0.0,1047.0,806.9,28,28.23748958,0.5501432507122278,3.367295829986474,3908.7999999999997,0.6
168.88,3.76630335107874,4.830311739964974,158.33,2.4706386779902956,1080.8,796.15,3,7.3980774799999995,0.47213357769096237,1.3862943611198906,506.64,0.49640673922767253
252.0,4.343805421853684,4.584967478670572,194.0,2.1972245773362196,835.0,821.0,28,33.11,0.45647057749480996,3.367295829986474,7056.0,0.40705882352941175
276.4,4.762173934797756,4.514150787600923,179.6,2.2925347571405443,870.1,768.3,28,44.284354003999994,0.3720737441045423,3.367295829986474,7739.199999999999,0.4273876113528072
178.03,4.873669439023098,4.784152841516532,179.94,1.5195132049061133,1007.3,746.8,56,48.587373719999995,0.42196842572125726,4.04305126783455,9969.68,0.5825106113547358
362.6,5.247024072160486,0.0,164.9,2.533696813957432,944.7,755.8,56,77.29715436,0.29894850799585737,4.04305126783455,20305.600000000002,0.3426395939086294
288.4,4.804021044733257,0.0,177.4,2.0794415416798357,907.9,829.5,28,42.14008364399999,0.433317038756301,3.367295829986474,8075.199999999999,0.29555446995603324
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270,74.16693332,0.3203703644375859,5.602118820879701,145800.0,0.0
380.0,4.564348191467836,0.0,228.0,0.0,932.0,594.0,7,32.823194456,0.4799999898947371,2.0794415416798357,2660.0,0.2
295.0,4.672828834461906,4.919980925828125,208.0,1.9459101490553132,871.0,650.0,28,39.4,0.3873370505151387,3.367295829986474,8260.0,0.4506517690875233
289.0,0.0,0.0,192.0,0.0,913.2,895.3,3,11.654902304,0.6643598386034658,1.3862943611198906,867.0,0.0
298.1,0.0,4.686750172980514,163.6,2.624668592163159,953.2,784.0,28,35.86585204399999,0.4033530472546093,3.367295829986474,8346.800000000001,0.2650394477317554
198.6,4.893352133481524,0.0,192.0,0.0,978.4,825.5,7,14.638264955999999,0.5800604054362416,2.0794415416798357,1390.2,0.4
238.05,0.0,4.555034116494294,186.66,2.0794415416798357,949.91,847.01,14,25.68987576,0.5619580755672544,2.70805020110221,3332.7000000000003,0.2833273121387283
427.5,3.8815637979434374,0.0,228.0,0.0,932.0,594.0,28,37.427515183999994,0.4799999898947371,3.367295829986474,11970.0,0.1
312.7,4.981549713201159,0.0,127.3,2.1972245773362196,999.7,822.2,28,44.523602176000004,0.27831219330318774,3.367295829986474,8755.6,0.31635330126803674
288.0,5.262690188904886,0.0,192.0,0.0,932.0,717.8,28,38.804398756000005,0.3999999916666669,3.367295829986474,8064.0,0.4
190.34,0.0,4.837709458942664,161.85,2.3869262414277967,1088.1,802.59,14,22.718234199999998,0.5129627119370338,2.70805020110221,2664.76,0.39674188640973634
491.0,3.295836866004329,4.820281565605037,201.0,1.5953389880545987,822.0,699.0,56,61.85584685418796,0.3140624950927735,4.04305126783455,27496.0,0.2328125
249.1,0.0,4.602667055769973,158.11,2.624668592163159,987.76,889.01,28,30.84715624,0.45453498765171807,3.367295829986474,6974.8,0.28388673278712084
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7,11.483912255999998,0.7354455154279004,2.0794415416798357,1767.5,0.0
178.03,4.873669439023098,4.784152841516532,179.94,1.5195132049061133,1007.3,746.8,3,20.72564856,0.42196842572125726,1.3862943611198906,534.09,0.5825106113547358
317.9,0.0,4.848116364598481,209.7,1.9021075263969205,860.5,736.6,28,40.062002979999995,0.4718721766005361,3.367295829986474,8901.199999999999,0.2846534653465347
379.5,5.025195445427586,0.0,153.9,2.827313621929028,1134.3,605.0,28,52.20022796,0.28999434162437643,3.367295829986474,10626.0,0.2849067269643866
250.0,0.0,4.5715099844954565,187.42,1.8764069432883397,956.86,861.17,56,38.32797084,0.5421620370227072,4.04305126783455,14000.0,0.2768087014377043
362.6,5.247024072160486,0.0,164.9,2.533696813957432,944.7,755.8,56,77.29715436,0.29894850799585737,4.04305126783455,20305.600000000002,0.3426395939086294
480.0,0.0,0.0,192.0,0.0,936.0,721.0,28,43.892042159999995,0.3999999916666669,3.367295829986474,13440.0,0.0
362.6,5.247024072160486,0.0,164.9,2.533696813957432,944.7,755.8,28,71.29871315999999,0.29894850799585737,3.367295829986474,10152.800000000001,0.3426395939086294
362.6,5.247024072160486,0.0,164.9,2.533696813957432,944.7,755.8,28,71.29871315999999,0.29894850799585737,3.367295829986474,10152.800000000001,0.3426395939086294
284.0,2.772588722239781,4.955827057601261,179.0,1.8656293177945105,842.0,801.0,28,43.733462679999995,0.4068181725723143,3.367295829986474,7952.0,0.35454545454545455
156.0,5.187385805840755,5.236441962829949,221.0,2.0794415416798357,854.0,614.0,28,29.41304616,0.42418425289473605,3.367295829986474,4368.0,0.7005758157389635
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28,21.6495464,0.6486486267348437,3.367295829986474,8288.0,0.0
275.07,0.0,4.806885789888681,159.48,2.388762789235098,1053.6,777.5,14,38.76923548,0.402300580134691,2.70805020110221,3850.98,0.3061147268049039
427.5,3.8815637979434374,0.0,228.0,0.0,932.0,594.0,270,43.01296026,0.4799999898947371,5.602118820879701,115425.0,0.1
182.04,3.833196224882175,4.811940423184356,170.21,2.2181159363675955,1059.4,780.65,3,7.3153403599999995,0.4874004785693695,1.3862943611198906,546.12,0.47872401351583527
160.2,0.26236426446749106,5.484796933490655,233.5,2.322387720290225,781.0,841.1,28,36.19,0.5830212089133282,3.367295829986474,4485.599999999999,0.6
427.5,3.8815637979434374,0.0,228.0,0.0,932.0,594.0,90,41.542997428,0.4799999898947371,4.51085950651685,38475.0,0.1
184.0,4.465908118654584,5.25227342804663,213.0,1.9459101490553132,923.0,623.0,28,22.93197176,0.46304346819470726,3.367295829986474,5152.0,0.6
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,7,11.169511199999999,0.8044444086913596,2.0794415416798357,1575.0,0.0
359.0,2.995732273553991,4.955827057601261,154.0,2.477378383367209,942.0,801.0,28,59.494884039999995,0.2967244644176404,3.367295829986474,10052.0,0.30828516377649323
296.0,0.0,4.68213122712422,221.0,2.4849066497880004,819.0,778.0,28,31.419421319999998,0.5483870831665737,3.367295829986474,8288.0,0.2655086848635236
424.0,3.1354942159291497,4.890349128221754,178.0,2.2491843162669305,882.0,750.0,3,32.01138571527068,0.30795847218064926,1.3862943611198906,1272.0,0.2664359861591695
313.0,4.983606621708336,0.0,178.0,2.1972245773362196,867.0,824.0,28,44.38846488,0.3886462797238804,3.367295829986474,8764.0,0.3165938864628821
148.0,5.170483995038151,0.0,171.0,1.0986122886681096,1000.0,828.0,28,26.91714304,0.5294117483154258,3.367295829986474,4144.0,0.541795665634675
147.0,4.499809670330265,4.7535901911063645,202.0,2.302585092994046,860.0,829.0,28,25.21,0.5754985591026052,3.367295829986474,4116.0,0.5811965811965812
354.0,0.0,0.0,234.0,1.9459101490553132,959.0,691.0,28,33.91,0.6610169304797477,3.367295829986474,9912.0,0.0
469.0,4.772378104971998,0.0,137.8,3.502549875922443,852.1,840.5,91,70.69886903999999,0.23507334979404043,4.5217885770490405,42679.0,0.19993176390310474
491.0,3.295836866004329,4.820281565605037,201.0,1.5953389880545987,822.0,699.0,3,29.54897143054136,0.3140624950927735,1.3862943611198906,1473.0,0.2328125
173.54,3.9328055446106744,5.162096646636745,164.77,2.010894999144726,1006.2,793.5,14,33.00521612,0.41491235860917713,2.70805020110221,2429.56,0.5630036261079774
380.0,0.0,0.0,228.0,0.0,932.0,670.0,90,52.908319811999995,0.5999999842105268,4.51085950651685,34200.0,0.0
251.37,0.0,4.7813898305905775,188.45,1.9095425048844383,1028.4,757.73,14,29.93015316,0.5098203519689333,2.70805020110221,3519.1800000000003,0.31995996104317714
252.31,0.0,4.602667055769973,146.25,2.719319793360441,987.76,889.01,3,21.78054684,0.4165954419017991,1.3862943611198906,756.9300000000001,0.28129094741639604
310.0,0.0,0.0,192.0,0.0,970.0,850.0,7,14.98920824,0.6193548187304898,2.0794415416798357,2170.0,0.0
389.9,5.247024072160486,0.0,145.9,3.1354942159291497,944.7,755.8,3,40.59634688,0.25202970716825523,1.3862943611198906,1169.6999999999998,0.3264812575574365
194.68,0.0,4.620255823406132,170.17,2.1377104498038118,998.0,901.8,100,44.27814872,0.5764566200387324,4.61512051684126,19468.0,0.34051490514905147
246.83,0.0,4.836916626109569,143.3,2.5641798306825083,1086.8,800.89,28,52.5035974,0.3853082631467758,3.367295829986474,6911.240000000001,0.33631792638003816
153.0,4.983606621708336,0.0,178.0,2.1972245773362196,1000.0,822.0,28,19.00885332,0.5973154161974693,3.367295829986474,4284.0,0.4865771812080537
213.5,0.0,5.166156462945698,159.21,2.5384474167160302,1043.6,771.9,14,29.592309919999998,0.41061019212332517,2.70805020110221,2989.0,0.4493732913808222
148.1,0.0,4.924350925499243,158.1,2.8390784635086144,1001.8,830.1,28,17.959470848000002,0.5553213714323368,3.367295829986474,4146.8,0.47980330172110996
173.0,4.762173934797756,0.0,192.0,0.0,946.8,856.8,3,6.940954892,0.6643598386034658,1.3862943611198906,519.0,0.4013840830449827
339.0,0.0,0.0,197.0,0.0,968.0,781.0,90,35.17017076,0.5811209268105921,4.51085950651685,30510.0,0.0
331.0,0.0,0.0,192.0,0.0,978.0,825.0,90,37.231704,0.5800604054362416,4.51085950651685,29790.0,0.0
424.0,3.1354942159291497,4.890349128221754,178.0,2.2491843162669305,822.0,750.0,56,65.69721314581203,0.30795847218064926,4.04305126783455,23744.0,0.2664359861591695
213.5,0.0,5.166156462945698,154.61,2.5384474167160302,1052.3,775.48,28,45.939785879999995,0.39874657247777967,3.367295829986474,5978.0,0.4493732913808222
446.0,3.2188758248682006,4.382026634673881,162.0,2.424802725718295,967.0,712.0,28,53.38612668,0.29508196183821567,3.367295829986474,12488.0,0.18761384335154827
475.0,0.0,0.0,228.0,0.0,932.0,594.0,28,39.28978986,0.4799999898947371,3.367295829986474,13300.0,0.0
136.0,5.2832037287379885,4.59511985013459,199.0,1.9459101490553132,847.0,783.0,28,26.96540636,0.4627906869118445,3.367295829986474,3808.0,0.6837209302325581
213.74,0.0,5.169005630067697,154.79,2.412335956953165,1053.5,776.35,14,33.72916592,0.3984503604188025,2.70805020110221,2992.36,0.44980436573311366
375.0,4.551769409260976,0.0,126.6,3.1945831322991562,852.1,992.6,56,60.19814956,0.27005118877877154,4.04305126783455,21000.0,0.2000853242320819
229.97,0.0,4.781725147887709,195.47,1.728109442151599,1029.4,758.59,100,35.34253976,0.5612438106912884,4.61512051684126,22997.0,0.33969794418284144
167.0,5.236441962829949,5.278114659230518,185.0,2.0794415416798357,898.0,636.0,28,23.8903434,0.3369763144448759,3.367295829986474,4676.0,0.6958105646630237
286.3,5.307772525318792,0.0,144.7,2.501435951739211,1004.6,803.7,28,67.69964844,0.29700327797612314,3.367295829986474,8016.400000000001,0.41235632183908044
218.23,4.018902367055242,4.82655218668264,140.75,2.558002204858551,1075.7,792.67,100,63.528318639999995,0.35484683335820416,4.61512051684126,21823.0,0.4498172192108913
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,100,43.0577762,0.5707446656716845,4.61512051684126,37600.0,0.0
215.6,4.735320870453137,5.480638923341991,198.7,2.128231705849268,884.0,649.1,28,39.13,0.3501321524205788,3.367295829986474,6036.8,0.6200881057268722
178.03,4.873669439023098,4.784152841516532,179.94,1.5195132049061133,1007.3,746.8,28,39.1622368,0.42196842572125726,3.367295829986474,4984.84,0.5825106113547358
214.9,4.00369019395397,4.811289646296506,155.63,2.361796952625892,1014.3,780.58,56,53.95839176,0.39844849078449296,4.04305126783455,12034.4,0.4498067026805602
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,7,14.54104884,0.4868903910096909,2.0794415416798357,2669.7999999999997,0.0
139.6,5.349010480863555,0.0,192.0,0.0,1047.0,806.9,90,39.358047983999995,0.5501432507122278,4.51085950651685,12564.0,0.6
134.7,0.0,5.116195789756748,180.2,2.3978952727983707,961.0,804.9,28,13.293786756,0.5998668242387876,3.367295829986474,3771.5999999999995,0.5515978695073236
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,28,17.3403214,0.8044444086913596,3.367295829986474,6300.0,0.0
149.0,4.775756486563625,4.529368472571809,182.9,2.0918640616783932,953.4,780.3,28,23.524231644,0.5104660756219348,3.367295829986474,4172.0,0.584147362545353
439.0,5.181783550292085,0.0,186.0,2.4932054526026954,884.9,707.9,7,56.095767359999996,0.30194804704629796,2.0794415416798357,3073.0,0.28733766233766234
249.1,0.0,4.602667055769973,158.11,2.624668592163159,987.76,889.01,100,51.0556978,0.45453498765171807,4.61512051684126,24910.0,0.28388673278712084
321.0,0.0,5.10594547390058,190.0,1.791759469228055,870.0,774.0,28,45.82,0.3917525692422151,3.367295829986474,8988.0,0.33814432989690724
152.0,0.0,5.472270673671475,204.0,1.9459101490553132,785.0,892.0,28,32.71,0.5244215803490596,3.367295829986474,4256.0,0.609254498714653
192.0,5.666426688112432,0.0,192.0,0.0,929.8,716.1,7,21.48062478,0.3999999916666669,2.0794415416798357,1344.0,0.6
251.37,0.0,4.7813898305905775,192.94,1.9095425048844383,1043.6,754.3,3,11.98309288,0.521967305433197,1.3862943611198906,754.11,0.31995996104317714
332.5,4.966335035199676,0.0,228.0,0.0,932.0,594.0,270,40.269535256000005,0.4799999898947371,5.602118820879701,89775.0,0.3
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7,24.00065956,0.4869109820180372,2.0794415416798357,2674.0,0.0
212.57,0.0,4.618974466964488,159.35,2.4309783077624445,1003.8,903.79,3,13.33446584,0.5091704847529881,1.3862943611198906,637.71,0.32077581799591004
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,3,11.85209244,0.6193548187304898,1.3862943611198906,930.0,0.0
359.0,2.995732273553991,4.955827057601261,154.0,2.477378383367209,942.0,801.0,3,23.639177145812038,0.2967244644176404,1.3862943611198906,1077.0,0.30828516377649323
322.0,0.0,5.0106352940962555,186.0,2.1972245773362196,951.0,709.0,28,45.42,0.3949044502143429,3.367295829986474,9016.0,0.31634819532908703
251.37,0.0,4.7813898305905775,188.45,1.9095425048844383,1028.4,757.73,56,36.96970312,0.5098203519689333,4.04305126783455,14076.720000000001,0.31995996104317714
233.81,0.0,4.559963593150012,197.89,1.7168563092013707,947.04,852.16,3,10.38350856,0.6026066383688103,1.3862943611198906,701.4300000000001,0.28801120618776455
531.3,0.0,0.0,141.8,3.374168709274236,852.1,893.7,91,59.19840936,0.26689252273870656,4.5217885770490405,48348.299999999996,0.0
321.3,5.107156861086878,0.0,190.5,1.7227665977411035,870.0,774.0,28,57.21823428799999,0.3923789826492486,3.367295829986474,8996.4,0.3382080329557157
251.37,0.0,4.7813898305905775,192.94,1.9095425048844383,1043.6,754.3,100,40.14818748,0.521967305433197,4.61512051684126,25137.0,0.31995996104317714
290.35,0.0,4.576564928977757,168.08,2.3427668826268775,961.18,865.0,3,22.50449664,0.4348433385547477,1.3862943611198906,871.0500000000001,0.2488293276071715
424.0,3.1354942159291497,4.890349128221754,168.0,2.2945529212967815,822.0,750.0,56,74.3649114581204,0.2906574344176915,4.04305126783455,23744.0,0.2664359861591695
212.0,4.957937505095806,0.0,203.5,0.0,973.4,750.0,7,15.030576799999999,0.575997719332077,2.0794415416798357,1484.0,0.39994339088593267
145.0,0.0,5.429345628954441,240.0,1.9459101490553132,750.0,853.0,28,36.59,0.6451612729795357,3.367295829986474,4060.0,0.6102150537634409
277.05,0.0,4.588939172877674,160.6,2.551786178627545,973.9,875.61,56,51.03501352,0.42890715658297307,4.04305126783455,15514.800000000001,0.2600950753124666
277.0,0.0,0.0,191.0,0.0,968.0,856.0,360,33.70158688,0.689530661027774,5.8888779583328805,99720.0,0.0
446.0,3.2188758248682006,4.382026634673881,162.0,2.5368663887187113,967.0,712.0,3,25.021084039999998,0.29508196183821567,1.3862943611198906,1338.0,0.18761384335154827
194.68,0.0,4.620255823406132,170.17,2.1377104498038118,998.0,901.8,14,24.28334472,0.5764566200387324,2.70805020110221,2725.52,0.34051490514905147
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28,37.42475728,0.4842931810394456,3.367295829986474,10696.0,0.0
310.0,4.969813299576001,4.718498871295094,168.0,3.1354942159291497,914.0,651.0,28,33.68779736,0.29787233514410755,3.367295829986474,8680.0,0.450354609929078
332.5,4.966335035199676,0.0,228.0,0.0,932.0,594.0,90,37.721921436,0.4799999898947371,4.51085950651685,29925.0,0.3
166.8,5.526249434594043,0.0,203.5,0.0,975.6,692.6,28,33.947729812,0.4880095806232715,3.367295829986474,4670.400000000001,0.6
290.35,0.0,4.576564928977757,168.08,2.3427668826268775,961.18,865.0,28,34.73580088,0.4348433385547477,3.367295829986474,8129.800000000001,0.2488293276071715
165.0,4.863680881139593,4.891100725401066,175.06,2.206074192613202,1005.8,746.6,100,55.020184799999996,0.41132517830532944,4.61512051684126,16500.0,0.612312030075188
190.68,0.0,4.839451481712757,162.14,2.1713368063840917,1090.0,804.01,28,26.40003604,0.5129713834164963,3.367295829986474,5339.04,0.39673500379650717
